code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
DIG,2014-10-02,15:10:11,HOSE,STOCK,15.5,16.5,14.5,15.4,15.7,15.3,15.4,15.52,8.306,8.468,8.253,8.306,8.373,1705890.0,26474684000.0,0.0,0.0,-0.1,-0.0539,-0.6452
DIG,2014-10-01,15:10:11,HOSE,STOCK,15.0,16.0,14.0,15.2,15.7,15.0,15.5,15.42,8.199,8.468,8.091,8.362,8.318,1566380.0,24152765000.0,0.0,0.0,0.5,0.2697,3.3333
DIG,2014-09-30,15:09:12,HOSE,STOCK,14.5,15.5,13.5,14.4,15.2,14.3,15.0,14.71,7.767,8.199,7.713,8.091,7.936,1894450.0,27863462000.0,0.0,0.0,0.5,0.2697,3.4483
DIG,2014-09-29,15:09:14,HOSE,STOCK,14.6,15.6,13.6,14.7,15.0,14.3,14.5,14.67,7.929,8.091,7.713,7.821,7.914,1137090.0,16678544000.0,0.0,0.0,-0.1,-0.0539,-0.6849
DIG,2014-09-26,15:09:15,HOSE,STOCK,14.5,15.5,13.5,14.5,15.4,14.5,14.6,14.95,7.821,8.306,7.821,7.876,8.065,1436420.0,21477715000.0,0.0,0.0,0.1,0.0539,0.6897
DIG,2014-09-25,15:09:12,HOSE,STOCK,14.0,14.9,13.1,14.1,14.5,13.8,14.5,14.13,7.607,7.821,7.444,7.821,7.622,1286660.0,18181991000.0,0.0,0.0,0.5,0.2697,3.5714
DIG,2014-09-24,15:09:11,HOSE,STOCK,13.6,14.5,12.7,13.6,14.3,13.4,14.0,13.8,7.337,7.713,7.227,7.552,7.444,3379880.0,46631506000.0,0.0,0.0,0.4,0.2158,2.9412
DIG,2014-09-23,15:09:11,HOSE,STOCK,13.1,14.0,12.2,13.2,14.0,13.2,13.6,13.67,7.12,7.552,7.12,7.337,7.373,1001110.0,13686019000.0,20000.0,280000000.0,0.5,0.2697,3.8168
DIG,2014-09-22,15:09:10,HOSE,STOCK,13.0,14.0,12.2,13.3,13.4,13.1,13.1,13.28,7.174,7.227,7.067,7.067,7.163,584530.0,7759804000.0,100000.0,1210000000.0,0.1,0.0539,0.7692
DIG,2014-09-19,15:09:37,HOSE,STOCK,13.3,13.9,12.1,13.3,13.6,13.0,13.0,13.13,7.174,7.337,7.013,7.013,7.082,4906100.0,64427209000.0,0.0,0.0,-0.3,-0.1618,-2.2556
DIG,2014-09-18,15:09:21,HOSE,STOCK,13.4,14.2,12.4,13.6,13.9,13.2,13.3,13.6,7.337,7.498,7.12,7.174,7.337,1326210.0,18041912000.0,20000.0,250000000.0,-0.1,-0.0539,-0.7463
DIG,2014-09-17,15:09:16,HOSE,STOCK,13.0,13.9,12.1,13.2,13.6,13.2,13.4,13.43,7.12,7.337,7.12,7.227,7.244,1114020.0,14959926000.0,0.0,0.0,0.4,0.2157,3.0769
DIG,2014-09-16,15:09:09,HOSE,STOCK,13.3,13.9,12.1,13.3,13.4,13.0,13.0,13.09,7.174,7.227,7.013,7.013,7.06,371420.0,4860827000.0,0.0,0.0,-0.3,-0.1618,-2.2556
DIG,2014-09-15,15:09:12,HOSE,STOCK,13.2,14.1,12.3,13.2,13.9,13.2,13.3,13.34,7.12,7.498,7.12,7.174,7.197,196940.0,2626428000.0,0.0,0.0,0.1,0.0539,0.7576
DIG,2014-09-12,15:09:12,HOSE,STOCK,13.2,14.1,12.3,13.2,13.3,13.0,13.2,13.15,7.12,7.174,7.013,7.12,7.093,119350.0,1569324000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-09-11,15:09:15,HOSE,STOCK,13.2,14.1,12.3,13.3,13.4,13.0,13.2,13.2,7.174,7.227,7.013,7.12,7.12,65800.0,868602000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-09-10,15:09:14,HOSE,STOCK,13.0,14.1,12.3,13.0,13.2,12.9,13.2,13.05,7.013,7.12,6.958,7.12,7.039,90340.0,1179317000.0,0.0,0.0,0.2,0.1079,1.5385
DIG,2014-09-09,15:09:10,HOSE,STOCK,13.6,14.5,12.7,13.6,13.7,13.0,13.0,13.26,7.337,7.39,7.013,7.013,7.152,276890.0,3672632000.0,0.0,0.0,-0.6,-0.3237,-4.4118
DIG,2014-09-08,15:09:10,HOSE,STOCK,13.4,14.3,12.5,13.2,13.8,13.2,13.6,13.38,7.12,7.444,7.12,7.337,7.218,671890.0,8991117000.0,0.0,0.0,0.2,0.1079,1.4925
DIG,2014-09-05,15:09:13,HOSE,STOCK,13.4,14.3,12.5,13.4,13.5,13.3,13.4,13.36,7.227,7.282,7.174,7.227,7.208,172390.0,2303306000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-09-04,15:09:15,HOSE,STOCK,13.6,14.3,12.5,13.6,13.6,13.4,13.4,13.48,7.337,7.337,7.227,7.227,7.271,203290.0,2739872000.0,0.0,0.0,-0.2,-0.1079,-1.4706
DIG,2014-09-03,15:09:10,HOSE,STOCK,13.4,14.3,12.5,13.6,14.0,13.4,13.6,13.59,7.337,7.552,7.227,7.337,7.33,688790.0,9362970000.0,0.0,0.0,0.2,0.1079,1.4925
DIG,2014-08-29,15:08:15,HOSE,STOCK,13.4,14.3,12.5,13.1,13.6,13.0,13.4,13.19,7.067,7.337,7.013,7.227,7.116,374780.0,4941968000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-08-28,15:08:10,HOSE,STOCK,13.0,13.9,12.1,12.9,13.1,12.9,13.1,13.0,6.958,7.067,6.958,7.067,7.013,167160.0,2173665000.0,0.0,0.0,0.1,0.0539,0.7692
DIG,2014-08-27,15:08:10,HOSE,STOCK,13.2,13.9,12.1,13.1,13.2,12.9,13.0,12.98,7.067,7.12,6.958,7.013,7.002,229720.0,2981094000.0,0.0,0.0,-0.2,-0.1079,-1.5152
DIG,2014-08-26,15:08:10,HOSE,STOCK,13.4,14.1,12.3,13.4,13.4,13.0,13.2,13.23,7.227,7.227,7.013,7.12,7.137,212070.0,2805361000.0,0.0,0.0,-0.2,-0.1079,-1.4925
DIG,2014-08-25,15:08:11,HOSE,STOCK,13.4,14.3,12.5,13.5,13.8,13.3,13.4,13.52,7.282,7.444,7.174,7.227,7.294,308200.0,4167751000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-08-22,15:08:10,HOSE,STOCK,13.1,14.3,12.5,13.2,13.7,13.1,13.4,13.32,7.12,7.39,7.067,7.227,7.185,308080.0,4103791000.0,0.0,0.0,0.3,0.1618,2.2901
DIG,2014-08-21,15:08:12,HOSE,STOCK,13.1,14.0,12.2,13.2,13.2,13.0,13.1,13.12,7.12,7.12,7.013,7.067,7.078,102860.0,1349346000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-08-20,15:08:09,HOSE,STOCK,15.9,14.0,12.2,13.0,13.3,13.0,13.1,13.14,7.013,7.174,7.013,7.067,7.089,222550.0,2923243000.0,0.0,0.0,-2.8,-1.5105,-17.6101
DIG,2014-08-19,15:08:16,HOSE,STOCK,16.1,13.6,11.9,16.1,16.2,15.9,15.9,16.04,6.937,6.979,6.851,6.851,6.911,292530.0,4692857000.0,0.0,0.0,-0.2,-0.0862,-1.2422
DIG,2014-08-18,15:08:11,HOSE,STOCK,16.0,17.2,15.0,16.0,16.2,16.0,16.1,16.03,6.894,6.979,6.894,6.937,6.908,337510.0,5410546000.0,0.0,0.0,0.1,0.0431,0.625
DIG,2014-08-15,15:08:18,HOSE,STOCK,16.4,17.1,14.9,16.3,16.3,16.0,16.0,16.07,7.023,7.023,6.894,6.894,6.923,271170.0,4357484000.0,0.0,0.0,-0.4,-0.1724,-2.439
DIG,2014-08-14,15:08:06,HOSE,STOCK,16.5,17.5,15.3,16.6,16.7,16.4,16.4,16.54,7.151,7.196,7.066,7.066,7.126,264090.0,4367521000.0,0.0,0.0,-0.1,-0.0431,-0.6061
DIG,2014-08-13,15:08:06,HOSE,STOCK,16.3,17.6,15.4,16.4,16.5,16.3,16.5,16.4,7.066,7.109,7.023,7.109,7.066,112140.0,1839052000.0,0.0,0.0,0.2,0.0862,1.227
DIG,2014-08-12,16:08:41,HOSE,STOCK,16.2,17.4,15.2,16.3,16.5,16.2,16.3,16.33,7.023,7.109,6.979,7.023,7.036,385770.0,6301516000.0,0.0,0.0,0.1,0.0431,0.6173
DIG,2014-08-11,16:08:54,HOSE,STOCK,16.7,17.3,15.1,16.7,16.7,16.1,16.2,16.3,7.196,7.196,6.937,6.979,7.023,419250.0,6832748000.0,0.0,0.0,-0.5,-0.2154,-2.994
DIG,2014-08-08,15:08:09,HOSE,STOCK,16.5,17.8,15.6,16.8,17.0,16.5,16.7,16.74,7.238,7.325,7.109,7.196,7.213,250740.0,4196402000.0,0.0,0.0,0.2,0.0862,1.2121
DIG,2014-08-07,15:08:14,HOSE,STOCK,16.1,17.6,15.4,16.4,16.5,16.0,16.5,16.3,7.066,7.109,6.894,7.109,7.023,545380.0,8892029000.0,0.0,0.0,0.4,0.1723,2.4845
DIG,2014-08-06,15:08:11,HOSE,STOCK,15.5,17.2,15.0,15.6,16.3,15.5,16.1,15.99,6.721,7.023,6.679,6.937,6.89,487300.0,7790929000.0,20000.0,330000000.0,0.6,0.2585,3.871
DIG,2014-08-05,15:08:10,HOSE,STOCK,15.4,16.5,14.5,15.4,15.7,15.4,15.5,15.51,6.636,6.764,6.636,6.679,6.682,90220.0,1398976000.0,0.0,0.0,0.1,0.0431,0.6494
DIG,2014-08-04,15:08:10,HOSE,STOCK,15.2,16.4,14.4,15.2,15.5,15.2,15.4,15.34,6.549,6.679,6.549,6.636,6.609,140860.0,2160161000.0,0.0,0.0,0.2,0.0862,1.3158
DIG,2014-08-01,15:08:59,HOSE,STOCK,15.3,16.2,14.2,14.8,15.5,14.8,15.2,15.25,6.375,6.679,6.375,6.549,6.57,34450.0,525354000.0,0.0,0.0,-0.1,-0.0431,-0.6536
DIG,2014-07-31,15:07:13,HOSE,STOCK,14.9,16.3,14.3,15.3,15.6,15.0,15.3,15.43,6.592,6.721,6.464,6.592,6.649,126950.0,1958681000.0,0.0,0.0,0.4,0.1723,2.6846
DIG,2014-07-30,15:07:10,HOSE,STOCK,14.8,15.9,13.9,15.4,15.4,14.9,14.9,15.03,6.636,6.636,6.42,6.42,6.476,27940.0,419952000.0,0.0,0.0,0.1,0.0431,0.6757
DIG,2014-07-29,15:07:08,HOSE,STOCK,15.0,15.8,13.8,15.4,15.4,14.8,14.8,14.88,6.636,6.636,6.375,6.375,6.411,40290.0,599626000.0,0.0,0.0,-0.2,-0.0861,-1.3333
DIG,2014-07-28,15:07:09,HOSE,STOCK,15.6,16.0,14.0,15.5,15.6,14.9,15.0,15.15,6.679,6.721,6.42,6.464,6.528,45070.0,682906000.0,0.0,0.0,-0.6,-0.2586,-3.8462
DIG,2014-07-25,15:07:33,HOSE,STOCK,15.9,16.6,14.6,15.8,16.1,15.6,15.6,15.78,6.809,6.937,6.721,6.721,6.798,84750.0,1337041000.0,0.0,0.0,-0.3,-0.1293,-1.8868
DIG,2014-07-24,15:07:07,HOSE,STOCK,16.0,17.0,14.8,15.9,16.1,15.9,15.9,15.92,6.851,6.937,6.851,6.851,6.86,125380.0,1995443000.0,0.0,0.0,-0.1,-0.0431,-0.625
DIG,2014-07-23,15:07:06,HOSE,STOCK,16.4,17.1,14.9,16.1,16.4,15.9,16.0,16.07,6.937,7.066,6.851,6.894,6.923,107240.0,1723674000.0,0.0,0.0,-0.4,-0.1724,-2.439
DIG,2014-07-22,15:07:09,HOSE,STOCK,16.3,17.5,15.3,16.2,16.4,16.1,16.4,16.2,6.979,7.066,6.937,7.066,6.979,47530.0,769811000.0,0.0,0.0,0.1,0.0431,0.6135
DIG,2014-07-21,15:07:10,HOSE,STOCK,16.6,17.4,15.2,16.8,16.8,16.3,16.3,16.43,7.238,7.238,7.023,7.023,7.079,98290.0,1615171000.0,0.0,0.0,-0.3,-0.1293,-1.8072
DIG,2014-07-18,15:07:10,HOSE,STOCK,16.3,17.7,15.5,16.3,16.7,16.1,16.6,16.47,7.023,7.196,6.937,7.151,7.097,571730.0,9418436000.0,0.0,0.0,0.3,0.1292,1.8405
DIG,2014-07-17,15:07:06,HOSE,STOCK,16.3,17.4,15.2,16.2,16.3,16.1,16.3,16.25,6.979,7.023,6.937,7.023,7.002,80570.0,1309309000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-07-16,15:07:08,HOSE,STOCK,16.4,17.4,15.2,16.5,16.6,16.3,16.3,16.41,7.109,7.151,7.023,7.023,7.071,120820.0,1982086000.0,0.0,0.0,-0.1,-0.0431,-0.6098
DIG,2014-07-15,15:07:06,HOSE,STOCK,16.3,17.5,15.3,16.1,16.5,16.1,16.4,16.3,6.937,7.109,6.937,7.066,7.023,100080.0,1631218000.0,0.0,0.0,0.1,0.0431,0.6135
DIG,2014-07-14,15:07:09,HOSE,STOCK,16.1,17.4,15.2,16.1,16.3,16.1,16.3,16.18,6.937,7.023,6.937,7.023,6.971,16070.0,260002000.0,0.0,0.0,0.2,0.0862,1.2422
DIG,2014-07-11,15:07:06,HOSE,STOCK,16.1,17.2,15.0,16.0,16.2,15.8,16.1,16.049,6.894,6.979,6.809,6.937,6.915,93090.0,1494000000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-07-10,15:07:11,HOSE,STOCK,16.5,17.2,15.0,16.8,16.8,16.1,16.1,16.26,7.238,7.238,6.937,6.937,7.006,187080.0,3042300000.0,0.0,0.0,-0.4,-0.1723,-2.4242
DIG,2014-07-09,15:07:11,HOSE,STOCK,16.5,17.6,15.4,16.5,16.7,16.5,16.5,16.55,7.109,7.196,7.109,7.109,7.131,97430.0,1612551000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-07-08,15:07:09,HOSE,STOCK,16.9,17.6,15.4,16.4,16.7,16.3,16.5,16.47,7.066,7.196,7.023,7.109,7.097,73540.0,1210845000.0,0.0,0.0,-0.4,-0.1723,-2.3669
DIG,2014-07-07,15:07:08,HOSE,STOCK,16.8,18.0,15.8,16.8,17.0,16.6,16.9,16.84,7.238,7.325,7.151,7.282,7.256,127220.0,2142700000.0,0.0,0.0,0.1,0.0431,0.5952
DIG,2014-07-04,15:07:09,HOSE,STOCK,16.9,17.9,15.7,16.9,16.9,16.5,16.8,16.8,7.282,7.282,7.109,7.238,7.238,283650.0,4765819000.0,0.0,0.0,-0.1,-0.0431,-0.5917
DIG,2014-07-03,15:07:12,HOSE,STOCK,16.0,18.0,15.8,15.9,16.9,15.9,16.9,16.48,6.851,7.282,6.851,7.282,7.1,829440.0,13667714000.0,0.0,0.0,0.9,0.3878,5.625
DIG,2014-07-02,15:07:14,HOSE,STOCK,15.8,17.1,14.9,15.8,16.0,15.8,16.0,15.92,6.809,6.894,6.809,6.894,6.86,107520.0,1711299000.0,0.0,0.0,0.2,0.0862,1.2658
DIG,2014-07-01,15:07:10,HOSE,STOCK,15.8,16.9,14.7,15.7,15.9,15.7,15.8,15.77,6.764,6.851,6.764,6.809,6.794,70930.0,1118567000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-06-30,15:06:11,HOSE,STOCK,15.9,16.9,14.7,15.9,16.1,15.8,15.8,15.88,6.851,6.937,6.809,6.809,6.843,16920.0,268663000.0,0.0,0.0,-0.1,-0.0431,-0.6289
DIG,2014-06-27,15:06:10,HOSE,STOCK,16.0,17.0,14.8,15.5,16.2,15.5,15.9,15.98,6.679,6.979,6.679,6.851,6.885,155460.0,2485013000.0,0.0,0.0,-0.1,-0.0431,-0.625
DIG,2014-06-26,15:06:12,HOSE,STOCK,15.9,17.1,14.9,16.0,16.1,15.7,16.0,15.97,6.894,6.937,6.764,6.894,6.88,123360.0,1969920000.0,0.0,0.0,0.1,0.0431,0.6289
DIG,2014-06-25,15:06:09,HOSE,STOCK,15.6,17.0,14.8,15.7,16.1,15.5,15.9,15.877,6.764,6.937,6.679,6.851,6.842,261640.0,4154000000.0,0.0,0.0,0.3,0.1293,1.9231
DIG,2014-06-24,15:06:10,HOSE,STOCK,15.3,16.6,14.6,15.4,15.7,15.3,15.6,15.43,6.636,6.764,6.592,6.721,6.649,53630.0,827403000.0,0.0,0.0,0.3,0.1293,1.9608
DIG,2014-06-23,15:06:13,HOSE,STOCK,14.8,16.3,14.3,14.8,15.7,14.8,15.3,15.17,6.375,6.764,6.375,6.592,6.535,179120.0,2718083000.0,0.0,0.0,0.5,0.2154,3.3784
DIG,2014-06-20,15:06:09,HOSE,STOCK,15.8,15.8,13.8,16.0,16.3,14.8,14.8,15.1,6.894,7.023,6.375,6.375,6.507,259220.0,3913603000.0,0.0,0.0,-1.0,-0.4307,-6.3291
DIG,2014-06-19,15:06:11,HOSE,STOCK,16.5,16.9,14.7,16.3,16.3,15.6,15.8,15.88,7.023,7.023,6.721,6.809,6.843,56790.0,901852000.0,0.0,0.0,-0.7,-0.3017,-4.2424
DIG,2014-06-18,15:06:46,HOSE,STOCK,16.5,17.6,15.4,16.8,16.8,16.3,16.5,16.51,7.238,7.238,7.023,7.109,7.114,56720.0,936667000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-06-17,15:06:53,HOSE,STOCK,16.5,17.6,15.4,16.5,16.5,16.3,16.5,16.37,7.109,7.109,7.023,7.109,7.053,64240.0,1051666000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-06-16,15:06:06,HOSE,STOCK,16.9,17.6,15.4,16.9,17.0,16.5,16.5,16.55,7.282,7.325,7.109,7.109,7.131,17810.0,294788000.0,0.0,0.0,-0.4,-0.1723,-2.3669
DIG,2014-06-13,15:06:06,HOSE,STOCK,16.9,18.0,15.8,17.2,17.2,16.8,16.9,16.94,7.411,7.411,7.238,7.282,7.299,176030.0,2982324000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-06-12,15:06:06,HOSE,STOCK,16.8,18.0,15.8,16.8,17.4,16.5,16.9,16.89,7.238,7.497,7.109,7.282,7.278,157910.0,2667181000.0,25000.0,415000000.0,0.1,0.0431,0.5952
DIG,2014-06-11,15:06:07,HOSE,STOCK,16.5,17.9,15.7,16.0,17.0,16.0,16.8,16.66,6.894,7.325,6.894,7.238,7.178,339560.0,5655961000.0,0.0,0.0,0.3,0.1293,1.8182
DIG,2014-06-10,15:06:10,HOSE,STOCK,16.4,17.6,15.4,16.4,16.8,16.3,16.5,16.56,7.066,7.238,7.023,7.109,7.135,603210.0,9988811000.0,0.0,0.0,0.1,0.0431,0.6098
DIG,2014-06-09,15:06:06,HOSE,STOCK,15.5,17.5,15.3,15.5,16.5,15.4,16.4,16.24,6.679,7.109,6.636,7.066,6.997,690880.0,11219785000.0,0.0,0.0,0.9,0.3878,5.8065
DIG,2014-06-06,15:06:09,HOSE,STOCK,14.5,16.5,14.5,14.8,15.5,14.4,15.5,15.13,6.375,6.679,6.203,6.679,6.519,282720.0,4277464000.0,0.0,0.0,1.0,0.4309,6.8966
DIG,2014-06-05,15:06:09,HOSE,STOCK,14.5,15.5,13.5,14.5,14.7,14.4,14.5,14.56,6.248,6.334,6.203,6.248,6.273,65950.0,960223000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-06-04,15:06:12,HOSE,STOCK,14.4,15.5,13.5,14.7,14.8,14.3,14.5,14.56,6.334,6.375,6.161,6.248,6.273,164480.0,2394645000.0,0.0,0.0,0.1,0.0431,0.6944
DIG,2014-06-03,15:06:09,HOSE,STOCK,14.2,15.4,13.4,14.5,14.6,14.2,14.4,14.32,6.248,6.291,6.119,6.203,6.169,83720.0,1198983000.0,0.0,0.0,0.2,0.0862,1.4085
DIG,2014-06-02,15:06:11,HOSE,STOCK,14.5,15.1,13.3,14.9,14.9,14.2,14.2,14.41,6.42,6.42,6.119,6.119,6.209,89290.0,1286596000.0,0.0,0.0,-0.3,-0.1293,-2.069
DIG,2014-05-30,15:05:13,HOSE,STOCK,14.8,15.5,13.5,14.8,15.1,14.5,14.5,14.82,6.375,6.507,6.248,6.248,6.385,244400.0,3621478000.0,0.0,0.0,-0.3,-0.1293,-2.027
DIG,2014-05-29,15:05:54,HOSE,STOCK,15.3,15.8,13.8,15.2,15.3,14.6,14.8,14.95,6.549,6.592,6.291,6.375,6.442,153310.0,2292501000.0,0.0,0.0,-0.5,-0.2154,-3.268
DIG,2014-05-28,15:05:10,HOSE,STOCK,15.1,16.3,14.3,15.1,15.5,14.9,15.3,15.21,6.507,6.679,6.42,6.592,6.554,182160.0,2770415000.0,0.0,0.0,0.2,0.0862,1.3245
DIG,2014-05-27,15:05:06,HOSE,STOCK,14.5,16.1,14.1,14.5,15.1,14.3,15.1,14.82,6.248,6.507,6.161,6.507,6.385,232120.0,3439105000.0,166000.0,2257600000.0,0.6,0.2586,4.1379
DIG,2014-05-26,15:05:10,HOSE,STOCK,14.3,15.5,13.5,14.7,14.7,14.1,14.5,14.22,6.334,6.334,6.076,6.248,6.126,120240.0,1709766000.0,0.0,0.0,0.2,0.0862,1.3986
DIG,2014-05-23,15:05:13,HOSE,STOCK,14.5,15.3,13.3,14.6,14.8,13.8,14.3,14.08,6.291,6.375,5.945,6.161,6.066,155500.0,2189360000.0,0.0,0.0,-0.2,-0.0862,-1.3793
DIG,2014-05-22,15:05:10,HOSE,STOCK,15.0,15.5,13.5,14.6,15.1,14.5,14.5,14.85,6.291,6.507,6.248,6.248,6.397,278580.0,4138077000.0,60710.0,849940000.0,-0.5,-0.2154,-3.3333
DIG,2014-05-21,15:05:11,HOSE,STOCK,14.6,16.0,14.0,14.8,15.1,14.5,15.0,14.84,6.375,6.507,6.248,6.464,6.394,310570.0,4607857000.0,0.0,0.0,0.4,0.1724,2.7397
DIG,2014-05-20,15:05:15,HOSE,STOCK,14.7,15.6,13.6,14.1,14.7,14.1,14.6,14.52,6.076,6.334,6.076,6.291,6.256,58700.0,852260000.0,0.0,0.0,-0.1,-0.0431,-0.6803
DIG,2014-05-19,15:05:10,HOSE,STOCK,14.3,15.7,13.7,14.3,14.8,13.6,14.7,14.33,6.161,6.375,5.86,6.334,6.174,210900.0,3021784000.0,0.0,0.0,0.4,0.1724,2.7972
DIG,2014-05-16,16:05:00,HOSE,STOCK,13.5,15.3,13.3,13.5,14.3,13.4,14.3,13.87,5.816,6.161,5.773,6.161,5.975,243600.0,3377837000.0,0.0,0.0,0.8,0.3447,5.9259
DIG,2014-05-15,15:05:07,HOSE,STOCK,13.2,14.4,12.6,13.5,14.0,12.5,13.5,13.48,5.816,6.032,5.385,5.816,5.808,559500.0,7542203000.0,0.0,0.0,0.3,0.1292,2.2727
DIG,2014-05-14,15:05:14,HOSE,STOCK,12.4,14.1,12.3,11.8,13.2,11.8,13.2,12.75,5.084,5.688,5.084,5.688,5.492,383840.0,4895824000.0,0.0,0.0,0.8,0.3447,6.4516
DIG,2014-05-13,15:05:12,HOSE,STOCK,13.1,13.2,11.6,12.4,12.9,12.2,12.4,12.34,5.35,5.567,5.264,5.35,5.317,704070.0,8688373000.0,0.0,0.0,-0.7,-0.302,-5.3435
DIG,2014-05-12,15:05:08,HOSE,STOCK,14.0,14.0,12.2,13.2,13.2,13.1,13.1,13.11,5.688,5.688,5.644,5.644,5.649,1103450.0,14464778000.0,0.0,0.0,-0.9,-0.3878,-6.4286
DIG,2014-05-09,15:05:11,HOSE,STOCK,14.4,14.9,13.1,13.7,14.3,13.5,14.0,13.81,5.903,6.161,5.816,6.032,5.951,548450.0,7574076000.0,0.0,0.0,-0.4,-0.1723,-2.7778
DIG,2014-05-08,15:05:09,HOSE,STOCK,15.4,16.4,14.4,14.5,14.5,14.4,14.4,14.4,6.248,6.248,6.203,6.203,6.203,664850.0,9574410000.0,0.0,0.0,-1.0,-0.4308,-6.4935
DIG,2014-05-07,15:05:12,HOSE,STOCK,15.9,16.4,14.4,15.3,15.7,15.3,15.4,15.42,6.592,6.764,6.592,6.636,6.645,219360.0,3381742000.0,0.0,0.0,-0.5,-0.2155,-3.1447
DIG,2014-05-06,15:05:10,HOSE,STOCK,15.9,17.0,14.8,15.2,15.9,14.8,15.9,15.06,6.549,6.851,6.375,6.851,6.488,234960.0,3538811000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-05-05,15:05:08,HOSE,STOCK,16.7,17.0,14.8,16.5,17.2,15.6,15.9,15.93,7.109,7.411,6.721,6.851,6.863,119580.0,1905495000.0,0.0,0.0,-0.8,-0.3447,-4.7904
DIG,2014-04-29,15:04:08,HOSE,STOCK,16.7,17.8,15.6,16.4,16.7,16.3,16.7,16.41,7.066,7.196,7.023,7.196,7.071,167830.0,2753427000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-04-28,15:04:10,HOSE,STOCK,17.0,17.5,15.3,16.5,17.0,16.4,16.4,16.51,7.109,7.325,7.066,7.066,7.114,88780.0,1466043000.0,0.0,0.0,-0.6,-0.2585,-3.5294
DIG,2014-04-25,15:04:11,HOSE,STOCK,16.9,18.1,15.9,16.6,17.0,16.5,17.0,16.71,7.151,7.325,7.109,7.325,7.199,233770.0,3905374000.0,0.0,0.0,0.1,0.0431,0.5917
DIG,2014-04-24,15:04:11,HOSE,STOCK,16.9,18.0,15.8,16.2,16.9,16.2,16.9,16.73,6.979,7.282,6.979,7.282,7.209,36530.0,611226000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-04-23,15:04:10,HOSE,STOCK,17.2,18.0,15.8,17.1,17.3,16.7,16.9,16.91,7.367,7.453,7.196,7.282,7.285,91290.0,1544003000.0,0.0,0.0,-0.3,-0.1293,-1.7442
DIG,2014-04-22,15:04:10,HOSE,STOCK,16.5,18.4,16.0,16.7,17.2,16.3,17.2,16.73,7.196,7.411,7.023,7.411,7.209,227360.0,3802633000.0,0.0,0.0,0.7,0.3016,4.2424
DIG,2014-04-21,15:04:55,HOSE,STOCK,16.5,17.6,15.4,16.4,17.0,16.2,16.5,16.51,7.066,7.325,6.979,7.109,7.114,452180.0,7466508000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-04-18,15:04:11,HOSE,STOCK,17.6,17.6,15.4,16.9,17.6,16.4,16.5,16.71,7.282,7.585,7.066,7.109,7.199,260750.0,4357834000.0,0.0,0.0,-1.1,-0.4739,-6.25
DIG,2014-04-17,15:04:09,HOSE,STOCK,17.5,18.8,16.4,17.5,18.0,17.5,17.6,17.63,7.539,7.756,7.539,7.585,7.597,144170.0,2542227000.0,0.0,0.0,0.1,0.0431,0.5714
DIG,2014-04-16,15:04:08,HOSE,STOCK,17.6,18.7,16.3,17.6,17.7,16.6,17.5,17.31,7.585,7.626,7.151,7.539,7.459,501090.0,8674011000.0,0.0,0.0,-0.1,-0.0431,-0.5682
DIG,2014-04-15,15:04:10,HOSE,STOCK,18.2,18.8,16.4,18.2,18.3,17.6,17.6,17.93,7.842,7.885,7.585,7.585,7.725,837210.0,15012080000.0,0.0,0.0,-0.6,-0.2586,-3.2967
DIG,2014-04-14,15:04:10,HOSE,STOCK,18.5,19.7,17.3,18.5,18.6,18.2,18.2,18.44,7.971,8.014,7.842,7.842,7.945,745770.0,13749604000.0,0.0,0.0,-0.3,-0.1293,-1.6216
DIG,2014-04-11,15:04:08,HOSE,STOCK,18.5,19.7,17.3,18.2,18.7,18.0,18.5,18.35,7.842,8.056,7.756,7.971,7.906,653360.0,11987189000.0,0.0,0.0,0.0,0.0,0.0
DIG,2014-04-10,15:04:08,HOSE,STOCK,18.3,19.5,17.1,18.3,18.8,18.3,18.5,18.54,7.885,8.099,7.885,7.971,7.988,734400.0,13612383000.0,0.0,0.0,0.2,0.0862,1.0929
DIG,2014-04-08,15:04:08,HOSE,STOCK,18.2,19.5,17.1,18.2,18.5,18.2,18.3,18.31,7.842,7.971,7.842,7.885,7.89,691370.0,12659298000.0,0.0,0.0,0.1,0.0431,0.5495
